"","user_id","product_id","reordered","product_name","aisle_id","department_id","U_total_orders","U_dows","U_hods","U_roBkt1","U_roBkt2","U_roBkt3","U_roBkt4","U_roBkt5","U_cartbkt1","U_cartbkt2","U_cartbkt3","U_cartbkt4","U_cartbkt6","UA_orders","UA_reord_rate","UA_weight","UA_recency","UA_pur_duration","UA_Pur_freq","UA_pur_due","UA_atc0","UA_atc1","UA_atc2","UA_atc3","UA_dows","UA_hods","UD_orders","UD_reord_rate","UD_weight","UD_recency","UD_pur_duration","UD_Pur_freq","UD_pur_due","UD_atc0","UD_atc1","UD_atc2","UD_atc3","UD_dows","UD_hods"
"3278",1272,812,0,"Healthy Grains Oats & Honey Clusters with Toasted Coconut Gluten Free",57,14,19,0.42,0.89,3,3,8,4,1,0,2,4,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3279",1272,8277,0,"Apple Honeycrisp Organic",24,4,19,0.42,0.89,3,3,8,4,1,0,2,4,9,4,33,0.64,0.74,19,267,8.1,2.35,0.18,0.39,0.33,0.09,0.42,0.88,75,0.48,0.48,19,267,3.6,5.28,0.28,0.28,0.31,0.13,0.29,0.89
"3280",1272,22528,0,"Laksa Noodles",66,6,19,0.42,0.89,3,3,8,4,1,0,2,4,9,4,3,0,0.65,19,267,89,0.21,0,0,0.33,0.67,0,1,3,0,0.4,19,267,89,0.21,0,0,0.33,0.67,0,1
"3281",1272,16138,0,"Plain Noodles With Morohetya",12,9,19,0.42,0.89,3,3,8,4,1,0,2,4,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.5,0.53,54,221,18.4,2.93,0.17,0.17,0.42,0.25,0.67,0.83
"3282",1277,21463,0,"Vanilla Bean Light Ice Cream",37,1,6,0,0.83,1,1,2,2,0,0,2,1,3,0,10,0.2,0.56,5,126,12.6,0.4,0,0.3,0.6,0.1,0,0.9,18,0.28,0.39,5,126,7,0.71,0.11,0.28,0.5,0.11,0,0.89
"3283",1277,11494,0,"Cookie Dough Ice Cream Chocolate Chip",100,21,6,0,0.83,1,1,2,2,0,0,2,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3284",1277,33198,0,"Sparkling Natural Mineral Water",115,7,6,0,0.83,1,1,2,2,0,0,2,1,3,0,1,0,0.75,35,0,0,0,0,0,1,0,0,0,9,0.33,0.33,5,126,14,0.36,0.56,0.33,0.11,0,0,0.78
"3285",1277,4138,0,"Arancita Rossa",77,7,6,0,0.83,1,1,2,2,0,0,2,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.33,0.33,5,126,14,0.36,0.56,0.33,0.11,0,0,0.78
"3286",1278,12932,0,"Super Greens Veggie Burgers",42,1,4,0.5,1,1,2,1,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0.42,22,56,7,3.14,0,0.12,0.5,0.38,0.25,1
"3287",1278,31506,0,"Extra Virgin Olive Oil",19,13,4,0.5,1,1,2,1,0,0,0,0,0,2,2,1,0,0.57,22,0,0,0,0,0,0,1,0,1,1,0,0.35,22,0,0,0,0,0,0,1,0,1
"3288",1278,39242,0,"Juice, Raw & Cold-Pressed, Purity",31,7,4,0.5,1,1,2,1,0,0,0,0,0,2,2,8,0.38,0.69,22,63,7.9,2.78,0.5,0.12,0.25,0.12,0.38,1,12,0.33,0.4,22,63,5.2,4.23,0.42,0.17,0.25,0.17,0.33,1
"3289",1278,11537,0,"Anti Bug Shake & Spray",6,2,4,0.5,1,1,2,1,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3290",1278,41682,0,"Curate Pomme Baya-Apple Berry Sparkling Water",115,7,4,0.5,1,1,2,1,0,0,0,0,0,2,2,1,0,0.57,22,0,0,0,0,0,0,1,0,1,12,0.33,0.4,22,63,5.2,4.23,0.42,0.17,0.25,0.17,0.33,1
"3291",1278,41842,0,"Organic Gluten Free Chia Plus with Quinoa & Amaranth Waffles",52,1,4,0.5,1,1,2,1,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0.42,22,56,7,3.14,0,0.12,0.5,0.38,0.25,1
"3292",1278,9076,0,"Blueberries",116,1,4,0.5,1,1,2,1,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0.42,22,56,7,3.14,0,0.12,0.5,0.38,0.25,1
"3293",1278,27584,0,"Organic Crunchy Street Taco Slaw Blend",123,4,4,0.5,1,1,2,1,0,0,0,0,0,2,2,5,0.6,0.74,22,63,12.6,1.75,0.2,0.2,0.2,0.4,0.4,1,22,0.45,0.4,22,63,2.9,7.59,0.18,0.23,0.14,0.45,0.36,1
"3294",1278,47766,0,"Organic Avocado",24,4,4,0.5,1,1,2,1,0,0,0,0,0,2,2,6,0.33,0.72,22,63,10.5,2.1,0,0.33,0.17,0.5,0.5,1,22,0.45,0.4,22,63,2.9,7.59,0.18,0.23,0.14,0.45,0.36,1
"3295",1278,21405,0,"Organic Red Radish, Bunch",83,4,4,0.5,1,1,2,1,0,0,0,0,0,2,2,10,0.5,0.72,22,63,6.3,3.49,0.3,0.1,0.1,0.5,0.3,1,22,0.45,0.4,22,63,2.9,7.59,0.18,0.23,0.14,0.45,0.36,1
"3296",1278,2295,0,"Yellow Bell Pepper",83,4,4,0.5,1,1,2,1,0,0,0,0,0,2,2,10,0.5,0.72,22,63,6.3,3.49,0.3,0.1,0.1,0.5,0.3,1,22,0.45,0.4,22,63,2.9,7.59,0.18,0.23,0.14,0.45,0.36,1
"3297",1278,32877,0,"Yellow Zucchini",83,4,4,0.5,1,1,2,1,0,0,0,0,0,2,2,10,0.5,0.72,22,63,6.3,3.49,0.3,0.1,0.1,0.5,0.3,1,22,0.45,0.4,22,63,2.9,7.59,0.18,0.23,0.14,0.45,0.36,1
"3298",1278,8074,0,"Cleansing Kale Lemon Probiotic Tonic",31,7,4,0.5,1,1,2,1,0,0,0,0,0,2,2,8,0.38,0.69,22,63,7.9,2.78,0.5,0.12,0.25,0.12,0.38,1,12,0.33,0.4,22,63,5.2,4.23,0.42,0.17,0.25,0.17,0.33,1
"3299",1278,23951,0,"Tonics Cleansing Probiotic Tonic With Apple Cider Vinegar Cinnamon",31,7,4,0.5,1,1,2,1,0,0,0,0,0,2,2,8,0.38,0.69,22,63,7.9,2.78,0.5,0.12,0.25,0.12,0.38,1,12,0.33,0.4,22,63,5.2,4.23,0.42,0.17,0.25,0.17,0.33,1
"3300",1278,21019,0,"Roasted Red Pepper Hummus",67,20,4,0.5,1,1,2,1,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.35,52,0,0,0,0,0,0,1,0,1
"3301",1278,16965,0,"Chocolate Ice Cream",37,1,4,0.5,1,1,2,1,0,0,0,0,0,2,2,7,0,0.68,22,56,8,2.75,0,0.14,0.57,0.29,0.29,1,8,0,0.42,22,56,7,3.14,0,0.12,0.5,0.38,0.25,1
"3302",1280,12935,0,"Organic Pasture Raised Brown Eggs",86,16,30,0.33,0.8,3,3,13,7,4,2,19,7,2,0,9,0.78,1,39,226,25.1,1.55,0.89,0.11,0,0,0.11,0.67,47,0.66,0.71,6,259,5.5,1.09,0.62,0.3,0.09,0,0.28,0.79
"3303",1281,19057,0,"Organic Large Extra Fancy Fuji Apple",24,4,21,0.52,0.76,1,1,7,10,2,0,3,5,12,1,49,0.8,0.64,6,224,4.6,1.3,0.51,0.16,0.27,0.06,0.49,0.73,86,0.7,0.41,6,224,2.6,2.31,0.37,0.21,0.3,0.12,0.44,0.78
"3304",1283,40236,0,"Diet Cherry Coke",77,7,11,0.64,0,1,4,3,1,2,0,5,2,3,1,2,0.5,0.96,23,16,8,2.88,0.5,0,0.5,0,0.5,0,17,0.41,0.55,21,40,2.4,8.75,0.35,0.24,0.35,0.06,0.47,0
"3305",1283,4985,0,"Homestyle Some Pulp Orange Juice",31,7,11,0.64,0,1,4,3,1,2,0,5,2,3,1,2,0,0.86,22,22,11,2,1,0,0,0,0.5,0,17,0.41,0.55,21,40,2.4,8.75,0.35,0.24,0.35,0.06,0.47,0
"3306",1284,46817,0,"Non Fat Black Cherry on the Bottom Greek Yogurt",120,16,10,0.5,0.6,1,3,3,2,1,0,2,1,1,6,18,0.67,0.73,18,182,10.1,1.78,0.28,0.44,0,0.28,0.33,0.67,33,0.58,0.48,13,187,5.7,2.28,0.24,0.48,0.09,0.18,0.33,0.55
"3307",1284,11224,0,"Organic Cashew Nondairy Blueberry Yogurt",100,21,10,0.5,0.6,1,3,3,2,1,0,2,1,1,6,1,0,0.59,66,0,0,0,0,0,0,1,0,1,1,0,0.37,66,0,0,0,0,0,0,1,0,1
"3308",1284,12075,0,"Spicy Hummus",67,20,10,0.5,0.6,1,3,3,2,1,0,2,1,1,6,2,0,0.76,83,117,58.5,1.42,1,0,0,0,0.5,0.5,2,0,0.45,83,117,58.5,1.42,1,0,0,0,0.5,0.5
"3309",1284,2713,0,"Fresh Frozen Chopped Spinach",116,1,10,0.5,0.6,1,3,3,2,1,0,2,1,1,6,7,0.43,0.68,13,187,26.7,0.49,0,0.29,0.14,0.57,0.29,0.29,18,0.28,0.47,13,187,10.4,1.25,0.17,0.17,0.17,0.5,0.44,0.39
"3310",1284,41771,0,"Fresh European Style Baby Spinach",123,4,10,0.5,0.6,1,3,3,2,1,0,2,1,1,6,13,0.62,0.77,13,187,14.4,0.9,0.15,0.15,0.46,0.23,0.38,0.54,38,0.45,0.47,13,187,4.9,2.65,0.26,0.11,0.42,0.21,0.42,0.53
"3311",1284,9080,0,"Brioche Slider Buns",43,3,10,0.5,0.6,1,3,3,2,1,0,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.42,18,48,24,0.75,0.5,0,0,0.5,0,0.5
"3312",1284,27360,0,"Boneless Skinless Chicken Breast Fillets",49,12,10,0.5,0.6,1,3,3,2,1,0,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.57,0.47,13,187,26.7,0.49,0.14,0.43,0.14,0.29,0.43,0.57
"3313",1284,32685,0,"Chicken & Vegetable Snack Sticks for Dogs",40,8,10,0.5,0.6,1,3,3,2,1,0,2,1,1,6,1,0,0.7,36,0,0,0,1,0,0,0,0,0,1,0,0.4,36,0,0,0,1,0,0,0,0,0
"3314",1284,29426,0,"smart Blend Chicken & Rice Formula Dry Dog Food",40,8,10,0.5,0.6,1,3,3,2,1,0,2,1,1,6,1,0,0.7,36,0,0,0,1,0,0,0,0,0,1,0,0.4,36,0,0,0,1,0,0,0,0,0
"3315",1287,19439,0,"Pomegranate 100% Juice",31,7,7,0.71,0,5,1,0,0,1,1,4,2,0,0,1,0,1,25,0,0,0,1,0,0,0,1,0,2,0,0.83,25,1,0.5,50,1,0,0,0,1,0
"3316",1287,33290,0,"Lemon Verbena Dish Soap",74,17,7,0.71,0,5,1,0,0,1,1,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3317",1287,3098,0,"Lavender Dish Soap",74,17,7,0.71,0,5,1,0,0,1,1,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3318",1287,1006,0,"Philadelphia Cream Cheese",108,16,7,0.71,0,5,1,0,0,1,1,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0.14,16,0,0,0,0.43,0.43,0.14,0,0,0
"3319",1291,14781,0,"Dairy Free Lite Culinary Coconut Milk",91,16,20,0.35,0.25,1,1,2,7,9,1,18,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0.89,0.7,13,103,2.9,4.48,0.97,0,0.03,0,0.4,0.29
"3320",1291,43858,0,"Original Coconut Milk Beverage",91,16,20,0.35,0.25,1,1,2,7,9,1,18,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0.89,0.7,13,103,2.9,4.48,0.97,0,0.03,0,0.4,0.29
"3321",1291,27531,0,"Dairy Free Unsweetened Vanilla Coconut Milk",53,16,20,0.35,0.25,1,1,2,7,9,1,18,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0.89,0.7,13,103,2.9,4.48,0.97,0,0.03,0,0.4,0.29
"3322",1292,7088,0,"Organic Cheddar Bunnies",78,19,20,0.55,0.55,2,3,8,3,4,0,10,4,5,1,3,0.33,0.88,30,276,92,0.33,0.33,0.33,0.33,0,0.33,0.67,8,0.38,0.61,30,276,34.5,0.87,0.12,0.38,0.5,0,0.62,0.5
"3323",1294,24058,0,"Coconut Milk Yogurt Alternative Natural Flavor",120,16,3,0.67,1,1,0,1,1,0,0,0,0,1,2,1,0,0.65,21,0,0,0,0,0,0,1,1,1,2,0,0.35,21,0,0,0,0,0,0,1,1,1
"3324",1294,28785,0,"Organic Tahini",72,13,3,0.67,1,1,0,1,1,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.4,0.39,14,7,1.4,10,0,0,0.4,0.6,1,1
"3325",1294,12703,0,"Organic Mung-Bean Sprouts",123,4,3,0.67,1,1,0,1,1,0,0,0,0,1,2,9,0.33,0.64,14,15,1.7,8.24,0,0,0.44,0.56,0.56,1,21,0.48,0.4,14,15,0.7,20,0.1,0.19,0.38,0.33,0.62,1
"3326",1294,46979,0,"Asparagus",83,4,3,0.67,1,1,0,1,1,0,0,0,0,1,2,2,0.5,0.65,21,8,4,5.25,0,0,1,0,0.5,1,21,0.48,0.4,14,15,0.7,20,0.1,0.19,0.38,0.33,0.62,1
"3327",1295,7628,0,"Dressing, Jersey Sweet Onion, Calorie Free",83,4,5,0,0.8,2,3,0,0,0,0,3,0,1,1,3,0,0.67,79,0,0,0,0,0,0.67,0.33,0,1,12,0.25,0.6,19,90,7.5,2.53,0.42,0.33,0.17,0.08,0,0.92
"3328",1295,33000,0,"Pure Irish Butter",36,16,5,0,0.8,2,3,0,0,0,0,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0.64,19,90,22.5,0.84,0,0.25,0.5,0.25,0,0.75
"3329",1297,2078,0,"Unsalted Pure Irish Butter",36,16,6,0.5,0.83,1,2,2,1,0,0,0,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.11,0.34,10,42,4.7,2.13,0.11,0.44,0.44,0,0.44,0.67
"3330",1297,13885,0,"Caramel Cookie Crunch Gelato",37,1,6,0.5,0.83,1,2,2,1,0,0,0,2,4,0,1,0,0.67,45,0,0,0,0,1,0,0,1,1,1,0,0.5,45,0,0,0,0,1,0,0,1,1
"3331",1297,9076,0,"Blueberries",116,1,6,0.5,0.83,1,2,2,1,0,0,0,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.5,45,0,0,0,0,1,0,0,1,1
"3332",1297,5240,0,"Spaghetti  No 12",131,9,6,0.5,0.83,1,2,2,1,0,0,0,2,4,0,3,0,0.7,45,34,11.3,3.98,0.33,0.33,0.33,0,0.67,1,4,0,0.37,45,34,8.5,5.29,0.25,0.25,0.5,0,0.75,1
"3333",1298,39928,0,"Organic Kiwi",24,4,8,0.88,1,1,2,3,1,1,0,0,3,4,1,25,0.56,0.6,20,163,6.5,3.08,0.28,0.24,0.16,0.32,0.96,1,33,0.48,0.35,20,163,4.9,4.08,0.24,0.18,0.21,0.36,0.94,1
"3334",1298,14650,0,"Vanilla Whey Protein Powder",65,11,8,0.88,1,1,2,3,1,1,0,0,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.5,20,0,0,0,1,0,0,0,0,1
"3335",1298,10862,0,"Natural Chocolate Flavor Whey Protein Powder",65,11,8,0.88,1,1,2,3,1,1,0,0,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.5,20,0,0,0,1,0,0,0,0,1
"3336",1298,8174,0,"Organic Navel Orange",24,4,8,0.88,1,1,2,3,1,1,0,0,3,4,1,25,0.56,0.6,20,163,6.5,3.08,0.28,0.24,0.16,0.32,0.96,1,33,0.48,0.35,20,163,4.9,4.08,0.24,0.18,0.21,0.36,0.94,1
"3337",1298,42265,0,"Organic Baby Carrots",123,4,8,0.88,1,1,2,3,1,1,0,0,3,4,1,5,0.4,0.58,50,112,22.4,2.23,0,0,0.6,0.4,1,1,33,0.48,0.35,20,163,4.9,4.08,0.24,0.18,0.21,0.36,0.94,1
"3338",1298,25199,0,"Classic Chicken Salad",1,20,8,0.88,1,1,2,3,1,1,0,0,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.25,0.4,20,142,35.5,0.56,0,0,1,0,0.5,1
"3339",1299,46266,0,"California Heirloom Monviso Peeled Garlic",32,4,8,0.25,0.88,1,3,1,3,0,0,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,0.49,0.45,13,187,4,3.25,0.28,0.21,0.36,0.15,0.23,0.74
"3340",1299,35148,0,"Pale Ale & Honey Spice Mustard",72,13,8,0.25,0.88,1,3,1,3,0,0,1,1,5,1,1,0,0.67,146,0,0,0,0,0,1,0,1,1,5,0.2,0.45,13,133,26.6,0.49,0,0.4,0.4,0.2,0.2,0.6
"3341",1300,32030,0,"Extra Sharp White Cheddar",21,16,6,0.33,0,1,2,1,2,0,0,1,0,4,1,2,0,0.92,57,0,0,0,0,0,1,0,1,0,4,0,0.57,48,9,2.2,21.82,0.25,0.25,0.5,0,0.75,0
"3342",1300,43340,0,"Bay Blue Cheese",2,16,6,0.33,0,1,2,1,2,0,0,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0.57,48,9,2.2,21.82,0.25,0.25,0.5,0,0.75,0
"3343",1300,4920,0,"Seedless Red Grapes",123,4,6,0.33,0,1,2,1,2,0,0,1,0,4,1,5,0.4,0.72,34,23,4.6,7.39,0.4,0.6,0,0,0.2,0,31,0.48,0.38,30,27,0.9,33.33,0.29,0.32,0.29,0.1,0.26,0
"3344",1300,47766,0,"Organic Avocado",24,4,6,0.33,0,1,2,1,2,0,0,1,0,4,1,7,0.71,0.66,30,27,3.9,7.69,0.57,0.14,0.29,0,0.43,0,31,0.48,0.38,30,27,0.9,33.33,0.29,0.32,0.29,0.1,0.26,0
"3345",1300,29912,0,"Chopped Garlic In Water",81,15,6,0.33,0,1,2,1,2,0,0,1,0,4,1,1,0,0.73,30,0,0,0,0,0,1,0,1,0,2,0,0.48,30,15,7.5,4,0,0,0.5,0.5,0.5,0
"3346",1300,27086,0,"Half & Half",53,16,6,0.33,0,1,2,1,2,0,0,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0.57,48,9,2.2,21.82,0.25,0.25,0.5,0,0.75,0
"3347",1300,42969,0,"Herb Turkey Breast",96,20,6,0.33,0,1,2,1,2,0,0,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3348",1300,35765,0,"Slow Cured Pepper + Garlic Salame Molisana",96,20,6,0.33,0,1,2,1,2,0,0,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3349",1300,25824,0,"Pita Chips Simply Naked",107,19,6,0.33,0,1,2,1,2,0,0,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.5,45,0,0,0,0,0,0,1,0,0
"3350",1301,40002,0,"Strawberry Ice Cream",37,1,12,0.17,0.67,1,2,4,3,2,1,1,5,4,1,6,0.17,0.82,16,206,34.3,0.47,0.5,0.5,0,0,0.33,0.5,11,0.27,0.56,16,236,21.5,0.74,0.45,0.36,0.18,0,0.27,0.45
"3351",1301,48523,0,"Birthday Cake Light Ice Cream",37,1,12,0.17,0.67,1,2,4,3,2,1,1,5,4,1,6,0.17,0.82,16,206,34.3,0.47,0.5,0.5,0,0,0.33,0.5,11,0.27,0.56,16,236,21.5,0.74,0.45,0.36,0.18,0,0.27,0.45
"3352",1301,8518,0,"Organic Red Onion",83,4,12,0.17,0.67,1,2,4,3,2,1,1,5,4,1,8,0.62,0.74,175,77,9.6,18.23,0.25,0.38,0.25,0.12,0.25,1,21,0.62,0.61,45,207,9.9,4.55,0.33,0.24,0.38,0.05,0.19,0.86
"3353",1301,10749,0,"Organic Red Bell Pepper",83,4,12,0.17,0.67,1,2,4,3,2,1,1,5,4,1,8,0.62,0.74,175,77,9.6,18.23,0.25,0.38,0.25,0.12,0.25,1,21,0.62,0.61,45,207,9.9,4.55,0.33,0.24,0.38,0.05,0.19,0.86
"3354",1301,34217,0,"Pesto Tortellini  Bowls",38,1,12,0.17,0.67,1,2,4,3,2,1,1,5,4,1,1,0,1,112,0,0,0,0,0,1,0,1,0,11,0.27,0.56,16,236,21.5,0.74,0.45,0.36,0.18,0,0.27,0.45
"3355",1301,9755,0,"Original Popcorn",23,19,12,0.17,0.67,1,2,4,3,2,1,1,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.46,0.6,82,170,13.1,6.26,0.08,0.31,0.38,0.23,0,0.85
"3356",1302,30480,0,"Tomatoes, Whole Peeled",81,15,3,0,1,2,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357",1302,20255,0,"Tomato Purée",81,15,3,0,1,2,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3358",1302,42768,0,"Organic Garbanzo Beans",59,15,3,0,1,2,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3359",1302,7746,0,"Oregano",104,13,3,0,1,2,1,0,0,0,0,0,0,2,1,8,0,0.5,30,0,0,0,0.12,0.25,0.5,0.12,0,1,12,0,0.3,30,0,0,0,0.08,0.17,0.33,0.42,0,1
"3360",1302,23054,0,"Whole Wheat Sourdough",112,3,3,0,1,2,1,0,0,0,0,0,0,2,1,1,0,0.5,30,0,0,0,0,0,0,1,0,1,1,0,0.3,30,0,0,0,0,0,0,1,0,1
"3361",1302,46294,0,"Organic Parsley",16,4,3,0,1,2,1,0,0,0,0,0,0,2,1,2,0,0.5,30,0,0,0,0.5,0.5,0,0,0,1,7,0.14,0.47,30,60,8.6,3.49,0.29,0.57,0.14,0,0,1
"3362",1302,7628,0,"Dressing, Jersey Sweet Onion, Calorie Free",83,4,3,0,1,2,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.14,0.47,30,60,8.6,3.49,0.29,0.57,0.14,0,0,1
"3363",1302,5450,0,"Small Hass Avocado",24,4,3,0,1,2,1,0,0,0,0,0,0,2,1,3,0,0.8,60,30,10,6,0,0.67,0.33,0,0,1,7,0.14,0.47,30,60,8.6,3.49,0.29,0.57,0.14,0,0,1
"3364",1302,34358,0,"Garlic",83,4,3,0,1,2,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.14,0.47,30,60,8.6,3.49,0.29,0.57,0.14,0,0,1
"3365",1302,45819,0,"Nacho Sliced Jalapenos",30,6,3,0,1,2,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3366",1302,8671,0,"Semi-Sweet Chocolate Premium Baking Chips",17,13,3,0,1,2,1,0,0,0,0,0,0,2,1,3,0,0.5,30,0,0,0,0,0,0,1,0,1,12,0,0.3,30,0,0,0,0.08,0.17,0.33,0.42,0,1
"3367",1302,13791,0,"Oh Berries Pacific Blackberry Jam",88,13,3,0,1,2,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0.3,30,0,0,0,0.08,0.17,0.33,0.42,0,1
"3368",1302,41570,0,"Active Dry Yeast",17,13,3,0,1,2,1,0,0,0,0,0,0,2,1,3,0,0.5,30,0,0,0,0,0,0,1,0,1,12,0,0.3,30,0,0,0,0.08,0.17,0.33,0.42,0,1
"3369",1302,31553,0,"Fresh Ginger Root",83,4,3,0,1,2,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.14,0.47,30,60,8.6,3.49,0.29,0.57,0.14,0,0,1
"3370",1302,21387,0,"Non-Fat Vanilla Yogurt",120,16,3,0,1,2,1,0,0,0,0,0,0,2,1,2,0,0.8,90,0,0,0,0,0,1,0,0,1,6,0.17,0.47,30,60,10,3,0.17,0,0.67,0.17,0,1
"3371",1302,11295,0,"Four Pepper Goat Cheese",2,16,3,0,1,2,1,0,0,0,0,0,0,2,1,1,0,0.8,60,0,0,0,0,0,1,0,0,1,6,0.17,0.47,30,60,10,3,0.17,0,0.67,0.17,0,1
"3372",1302,26165,0,"Electrolyte Enhanced Water",115,7,3,0,1,2,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0.47,30,60,10,3,0.17,0.33,0.17,0.33,0,1
"3373",1302,37188,0,"Organic Lori's Lemon Tea",94,7,3,0,1,2,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0.47,30,60,10,3,0.17,0.33,0.17,0.33,0,1
"3374",1302,20520,0,"Mild Diced Green Chiles",81,15,3,0,1,2,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3375",1302,31717,0,"Organic Cilantro",16,4,3,0,1,2,1,0,0,0,0,0,0,2,1,2,0,0.5,30,0,0,0,0.5,0.5,0,0,0,1,7,0.14,0.47,30,60,8.6,3.49,0.29,0.57,0.14,0,0,1
"3376",1302,8518,0,"Organic Red Onion",83,4,3,0,1,2,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.14,0.47,30,60,8.6,3.49,0.29,0.57,0.14,0,0,1
